geoid,lat,lon
490251302003,37.0177587,-112.5392264
490439644021,40.6240356,-111.491545
490439644012,40.6366155,-111.528697
490439644023,40.6602493,-111.4581485
490439644011,40.6554092,-111.5427279
490439643053,40.6575645,-111.5777587
490439644024,40.6633186,-111.496386
490439643051,40.7030892,-111.5697016
490439644022,40.6535876,-111.4904699
490439643052,40.7074276,-111.553246
490011002003,38.3968047,-113.0146911
490399724011,39.3287343,-111.6393915
490399721011,39.5268515,-111.3601997
490399721022,39.580852,-111.494405
490399721024,39.7413839,-111.3816269
490399721023,39.6298549,-111.3692633
490399721012,39.5438581,-111.4543652
490399721013,39.4395632,-111.4550451
490399724012,39.3598552,-111.5879923
490399721021,39.6087896,-111.4398091
490399724022,39.3586474,-111.580228
490050010012,41.7258893,-111.8542144
490299702001,40.9251817,-111.7298232
490159763001,39.2164381,-111.0118895
490159762003,39.3074098,-110.9495858
490159765001,38.8800457,-111.1278257
490159762002,39.289689,-110.6808579
490159765002,39.1725065,-111.2406883
490159762001,39.4562425,-111.0263878
490159765003,38.9049286,-110.4737236
490159762004,39.3326298,-110.9727123
490050004034,41.8023687,-111.8093093
490351123013,40.6451596,-111.8798211
490351123021,40.6359528,-111.8690474
490351123022,40.6402062,-111.8809919
490351125011,40.6241346,-111.874351
490351125012,40.6262966,-111.8784632
490351125013,40.6259297,-111.885976
490351126161,40.5737513,-111.8156591
490351127001,40.5962223,-111.8769239
490351127002,40.5909582,-111.8771318
490351127003,40.5922492,-111.8864083
490351128041,40.5551556,-111.8674257
490351128042,40.5551168,-111.8579759
490351128044,40.547899,-111.858068
490351122011,40.645431,-111.9063845
490351122012,40.6426446,-111.9158342
490050005014,41.7472341,-111.845105
490050005011,41.7458247,-111.8385752
490351126191,40.6001665,-111.8359041
490351128052,40.5371784,-111.866553
490351126192,40.5970038,-111.8440448
490351126081,40.5909213,-111.840641
490351126082,40.5840898,-111.8393118
490351126083,40.5915369,-111.8483675
490351126084,40.584633,-111.8490764
490532718001,37.094122,-113.5631682
490351123023,40.6344539,-111.8804879
490532710001,37.2293111,-113.2408483
490532702002,37.4922635,-113.8137228
490532716001,37.0324328,-113.620323
490532702001,37.4307297,-113.5284651
490532714001,37.1039405,-113.5801538
490351126182,40.6048189,-111.8468295
490351126112,40.6056795,-111.8674548
490351125031,40.6178058,-111.8771211
490351125033,40.612095,-111.8780633
490351126092,40.582929,-111.8207119
490351126093,40.5849571,-111.8293994
490351126101,40.6076952,-111.8815056
490351126102,40.6019385,-111.8758995
490351126103,40.6014217,-111.8852909
490351124021,40.6084478,-111.898047
490351125034,40.6125757,-111.8871669
490351126041,40.5723819,-111.8559916
490351126042,40.5746473,-111.8615805
490351126043,40.5762586,-111.868318
490351126044,40.5672814,-111.8627783
490351126121,40.5871815,-111.8591515
490351126122,40.5887631,-111.8682558
490351126131,40.5754107,-111.8399061
490351126132,40.574778,-111.8484448
490351126133,40.5647811,-111.8455188
490170003003,37.6947091,-112.3546234
490351129162,40.6009495,-111.9702386
490351129172,40.6034236,-111.9627541
490351129182,40.5953745,-111.9340704
490351129181,40.5862734,-111.9340023
490351130162,40.504002,-111.9640739
490351135091,40.6909924,-111.9317899
490351135092,40.6971022,-111.9281043
490351135101,40.6744712,-111.9504721
490351135103,40.6718639,-111.9438343
490351135153,40.6477978,-111.9305775
490351135381,40.6797438,-112.0114003
490351135382,40.6766333,-112.014245
490351135392,40.6709383,-112.0107374
490351135391,40.6738097,-112.02091
490351135372,40.6712115,-111.9722509
490351135361,40.6779348,-111.9814111
490351138023,40.6639809,-112.0128489
490490004003,40.369222,-111.7898294
490490022111,40.2726812,-111.7223526
490490101193,40.3602016,-111.9800252
490490101311,40.346592,-111.7799386
490490102251,40.3875519,-111.7543179
490490008031,40.3008223,-111.7201807
490351128121,40.5628488,-111.8606229
490351128122,40.5626857,-111.8676964
490351128124,40.5641823,-111.8825779
490351130071,40.5765761,-111.9962775
490351130072,40.5694884,-111.9951441
490351131013,40.5992079,-111.9831742
490351131021,40.5834353,-111.9933922
490351135362,40.6708724,-111.9823204
490351135202,40.6785299,-111.9628928
490351135211,40.6628016,-111.9717665
490351135212,40.6559132,-111.9729822
490351135221,40.6603342,-111.9553435
490351139062,40.7074573,-112.0966771
490351139031,40.710953,-112.087032
490572002032,41.2743652,-111.951933
490572002021,41.2630333,-111.964287
490351128131,40.5529122,-111.848644
490351128132,40.5530705,-111.8397965
490351128133,40.5428299,-111.8490404
490351128134,40.54286,-111.8362552
490351129041,40.6347362,-111.9695056
490351130102,40.5714115,-111.9434202
490351133101,40.6892655,-111.9551164
490351133102,40.6947886,-111.9627593
490351133093,40.6853072,-111.9627566
490299701022,41.0479825,-111.704407
490299701012,41.1565631,-111.469056
490299701021,41.0268078,-111.6155824
490299701011,41.1821864,-111.7682975
490299701013,41.1690809,-111.8350484
490351129042,40.628189,-111.9795696
490351129051,40.6350998,-111.953073
490351129053,40.6313049,-111.9625852
490351129073,40.6165297,-111.9414118
490351139041,40.7001422,-112.066678
490351139042,40.7000022,-112.0727159
490351139044,40.7000851,-112.0870412
490351139051,40.6915374,-112.0663416
490351139052,40.6935125,-112.0749768
490351139053,40.6858278,-112.0738934
490490027022,40.2161144,-111.632813
490490029012,40.1558556,-111.6422413
490490030011,40.1694653,-111.6069586
490490101322,40.2945231,-111.8948064
490351135222,40.6603473,-111.9626659
490351135232,40.6498676,-111.982166
490351135233,40.6424691,-111.981917
490351135261,40.6466887,-112.0504643
490399723002,39.1501517,-111.7797189
490399723004,39.1565182,-111.8336101
490351135272,40.6353139,-112.0147759
490351135273,40.6349592,-112.0091296
490490001024,40.3930203,-111.8543231
490490002061,40.3949019,-111.8143253
490351133071,40.7079662,-111.9557753
490351133072,40.7075354,-111.9627821
490351133073,40.7076688,-111.9722417
490351135281,40.6277357,-112.0211625
490351135282,40.6295939,-112.0131539
490351135283,40.6260856,-112.0115167
490490005052,40.3640281,-111.7092386
490490005071,40.3584466,-111.6944851
490490005082,40.3711677,-111.7542865
490490006033,40.3400479,-111.7121695
490490006041,40.3468727,-111.6877617
490490007111,40.3155701,-111.6732133
490490007112,40.323264,-111.6614401
490490011061,40.2935459,-111.7099288
490070005003,39.6674385,-110.8808762
490351133074,40.7190018,-111.9653788
490351133081,40.7002496,-111.9554466
490351133083,40.7002647,-111.9723213
490351135321,40.6449177,-111.9603069
490351135322,40.6467325,-111.9648236
490351135331,40.6385828,-111.9297837
490351135332,40.6442639,-111.9478507
490351135333,40.6433497,-111.9546266
490050003012,41.8218418,-111.9791309
490050003011,41.8559417,-111.917465
490050003023,41.7509988,-111.8992621
490050004012,41.770822,-111.8271789
490050004013,41.761197,-111.8265936
490050006022,41.753799,-111.8293061
490050006013,41.7473918,-111.8293326
490050006021,41.7553413,-111.8189983
490050006011,41.7491762,-111.8163709
490050006023,41.7516275,-111.8191657
490050003021,41.7102446,-111.8691848
490050003022,41.6905696,-111.8782132
490050012023,41.6801017,-111.8551135
490050006014,41.7467891,-111.8203027
490050006012,41.7473639,-111.8165466
490351129071,40.6170908,-111.9460332
490351134061,40.7002551,-111.9818661
490490011081,40.2857142,-111.6926726
490490015013,40.3042716,-111.6374609
490490017011,40.2508955,-111.6379053
490490017023,40.2424883,-111.6397776
490490101071,40.3870078,-111.9752349
490490101072,40.3833333,-112.0114089
490490101102,40.392925,-111.8766887
490490101321,40.2432511,-111.9015717
490490022062,40.2298133,-111.6911622
490351136001,40.6639337,-111.991063
490351136002,40.6566452,-111.9911636
490351136003,40.6632394,-111.9979996
490351136004,40.6560414,-111.9980777
490351137013,40.6425488,-111.9894032
490351137021,40.6498093,-111.997305
490351137022,40.6445284,-111.997623
490351137011,40.6405342,-111.9977336
490139405012,40.294923,-109.9841787
490139403002,40.1917825,-110.3408146
490139405022,40.3183047,-110.0413121
490139405021,40.3020155,-110.0087196
490139405011,40.3094144,-109.9842369
490351129121,40.6161473,-111.9780189
490351129122,40.6165949,-111.970057
490351130111,40.5532518,-111.9529556
490351130112,40.5490762,-111.9448028
490351130113,40.55113,-111.9339468
490351130122,40.5760872,-111.9238315
490351134062,40.7002449,-111.9914207
490351134063,40.7002249,-112.0009682
490351134081,40.6929447,-112.0536144
490351134082,40.6856893,-112.048869
490351134083,40.6857202,-112.0584816
490351135111,40.6778132,-111.9345667
490351135112,40.6719849,-111.9312684
490351135131,40.6600042,-111.941335
490351138011,40.6619064,-112.0186609
490351138012,40.6583,-112.0184047
490351138013,40.6548473,-112.0115297
490351138014,40.6549261,-112.0203432
490351138021,40.6634488,-112.0048924
490351138022,40.6571959,-112.0044155
490339501002,41.4736789,-111.2330535
490070002002,39.626872,-110.8115713
490070002001,39.6023924,-110.820233
490070003003,39.5931107,-110.7882702
490070001002,39.5778637,-110.7232804
490351130131,40.5297326,-111.9640188
490351134091,40.6893022,-112.0295769
490351134102,40.6929556,-111.9912371
490351134103,40.685728,-111.9915341
490351134104,40.6937104,-112.0006624
490351134101,40.6865181,-112.0010988
490351134111,40.692975,-111.9818555
490351134112,40.6857177,-111.9818292
490351134121,40.702216,-112.0102764
490351135133,40.660543,-111.948248
490351135142,40.6676548,-111.919057
490351135151,40.6606525,-111.9234638
490351135152,40.6580944,-111.9352289
490351129132,40.6167626,-111.9625912
490351129141,40.6339504,-111.9344487
490351129142,40.6272348,-111.9334639
490351129144,40.6207716,-111.9340547
490351129143,40.6134955,-111.9338883
490351130142,40.5302955,-111.9435764
490351130141,40.5313788,-111.9532353
490351134132,40.693818,-112.010368
490351134133,40.6865718,-112.0105346
490351134131,40.6893172,-112.0200189
490351135051,40.6792466,-111.9935674
490351135052,40.6733372,-111.9906575
490351135053,40.67694,-112.0013291
490351135054,40.6696234,-111.999469
490279743003,38.9515803,-112.2337894
490279743001,39.1516214,-112.1546156
490279742001,39.349015,-112.661474
490279741001,39.3921901,-112.3541362
490279743004,38.9692901,-112.3349694
490279743002,38.8406387,-112.7066773
490279742002,39.2084405,-112.6577867
490279741003,39.3641248,-112.5816988
490070003004,39.6031686,-110.8046737
490572002041,41.2839762,-111.9511972
490572002042,41.2831252,-111.9640028
490572102041,41.3010408,-111.9527675
490572103041,41.3106022,-111.9813755
490572002031,41.2746781,-111.9642067
490572007002,41.2271119,-111.9333309
490572109004,41.1763125,-111.9669141
490572102011,41.3219746,-111.9525606
490572105091,41.167784,-112.0698262
490572105081,41.1688904,-112.0596066
490572105101,41.1576886,-112.0744176
490572109005,41.171767,-111.9541499
490572020003,41.1743067,-111.9366272
490490103031,40.1406848,-111.5548721
490490103052,40.1047621,-111.5564456
490490104051,40.091641,-111.6124607
490490104061,40.0801791,-111.6824273
490490104062,40.0736899,-111.6344481
490490104091,39.9750036,-111.7494927
490490104092,39.93664,-111.7662398
490490104101,39.9989999,-111.7356895
490572105102,41.1616975,-112.0747492
490572103032,41.3266755,-111.9840365
490572101021,41.3163064,-111.6347524
490572005006,41.2380476,-111.9460856
490572003021,41.2637645,-111.9997853
490572002033,41.2693484,-111.964274
490572001002,41.2619621,-111.9448638
490572005003,41.2390979,-111.9627595
490572103034,41.3380038,-112.004645
490351117021,40.693467,-111.8741524
490351118022,40.7026421,-111.8585843
490351118021,40.7045205,-111.8688122
490351118012,40.6934841,-111.8626247
490490102111,40.473912,-111.7966853
490490102113,40.4670382,-111.7602527
490490102122,40.4407829,-111.8925516
490490031042,40.1592834,-111.5620477
490490031043,40.1502184,-111.5673075
490490031051,40.1639654,-111.5923908
490490032012,40.1173735,-111.6423987
490490034034,40.0289918,-111.7513486
490351118013,40.6891171,-111.8688904
490351118011,40.6934856,-111.8569094
490351119032,40.6806657,-111.8569689
490351119033,40.6807053,-111.862683
490351119031,40.6806779,-111.8684633
490211101001,37.9712968,-112.8673776
490211101003,37.8530116,-112.8186391
490211107021,37.5665761,-113.2360299
490211107022,37.6751431,-113.1408643
490230101002,39.7080131,-111.8700254
490479684012,40.4527938,-109.515234
490419753001,38.792883,-112.1568199
490419755002,38.5890003,-112.251047
490379781001,38.1009569,-109.3743934
490379781003,37.8744685,-109.321221
490379420001,37.2783034,-109.1957332
490379421002,37.1206546,-110.730754
490379782001,37.6038224,-110.0036533
490379782003,37.6104968,-109.4774229
490379782002,37.6743434,-109.4876067
490379420002,37.1192282,-109.4181235
490379781002,37.9012166,-109.4059178
490379421001,37.0992644,-110.0548614
490111257022,41.1176836,-112.0209244
490111264022,40.8698533,-111.7919085
490111267003,40.8915616,-111.8765599
490111260022,41.0512091,-111.9833744
490111269012,40.8761886,-111.8779957
490111258051,41.0851134,-111.9816653
490111262041,40.9858167,-111.8435325
490111262043,40.9736029,-111.8887618
490351135234,40.6510668,-111.9723543
490351135214,40.656918,-111.9819853
490351003072,40.8016233,-111.944476
490351130104,40.5767532,-111.9338487
490490102171,40.4376511,-111.8269451
490490102173,40.4499172,-111.8233672
490490015032,40.2771036,-111.631844
490490001023,40.3974614,-111.8538881
490490001034,40.3830986,-111.8596344
490490001041,40.4015441,-111.8447263
490490001042,40.4095249,-111.8468634
490490001051,40.3988191,-111.8344564
490490031062,40.1512276,-111.6003413
490490032041,40.1123853,-111.6477231
490490032042,40.1077317,-111.6475323
490490032051,40.1022614,-111.6308745
490490032052,40.109044,-111.6374151
490111259051,41.0760212,-111.9245039
490111259082,41.0769165,-111.9447652
490111262032,41.009912,-111.9025825
490111258072,41.1010522,-111.9662453
490111258071,41.0930261,-111.9666134
490451307012,40.550563,-112.2212671
490451308001,40.6075451,-112.4504455
490451310011,40.5538442,-112.2791379
490459800001,40.8506117,-112.5006893
490451307013,40.6859693,-112.2389933
490279742003,39.1211519,-113.495233
490279741004,39.3448056,-112.5885014
490279741002,39.3452726,-112.5526686
490351113024,40.6145416,-111.8007266
490351128162,40.5038583,-111.8632857
490351135263,40.648344,-112.0289407
490351126173,40.5662314,-111.8272755
490351117013,40.6970184,-111.8853629
490490001052,40.4087897,-111.8348955
490490002033,40.3745767,-111.7775065
490490002051,40.4031461,-111.8001866
490490002062,40.3953187,-111.8019935
490490005041,40.3721935,-111.7324192
490490005042,40.3651633,-111.7347207
490490005043,40.364734,-111.7240669
490490005051,40.3729198,-111.7202657
490490102161,40.4265005,-111.8337474
490111253052,41.128952,-112.0404056
490111253043,41.1498295,-112.0411547
490111255032,41.099796,-112.0552175
490111255011,41.12171,-112.0548939
490111255013,41.114645,-112.0495345
490111258052,41.0782954,-111.9667341
490170003001,37.8226363,-112.4347928
490351135122,40.6808326,-111.9166826
490351005001,40.7888476,-111.9211813
490351027012,40.7539589,-111.936516
490351130171,40.5186127,-111.95375
490351129213,40.5923827,-111.9649728
490351131014,40.5911226,-111.9997076
490351023002,40.7584808,-111.8824998
490351119052,40.6846969,-111.874105
490490005061,40.3564701,-111.7318233
490490005062,40.3566998,-111.7200756
490490005072,40.3573352,-111.7105227
490490005081,40.372335,-111.7640258
490490005083,40.3699294,-111.7442823
490490006031,40.3487908,-111.7170726
490490102191,40.4264349,-111.7939393
490490102192,40.4199323,-111.7800361
490490102193,40.4139253,-111.7950968
490490102201,40.4250455,-111.7672899
490111258053,41.0844449,-111.9625365
490111260011,41.0666333,-111.9748783
490111258041,41.0979089,-111.9315806
490111259083,41.0790342,-111.9324875
490351028023,40.7309288,-111.9327124
490351003073,40.797844,-111.9464686
490351005005,40.7868214,-111.9146663
490351127004,40.5843937,-111.8815283
490351129072,40.6313081,-111.9435324
490351135201,40.6733546,-111.95864
490490006032,40.3408042,-111.7011122
490490006042,40.337922,-111.6791606
490351151072,40.4889129,-112.0295762
490351151073,40.4909214,-112.0242974
490490007064,40.3154547,-111.7089985
490490007081,40.3298329,-111.6964922
490490007082,40.3303345,-111.7063878
490490007091,40.3230372,-111.7012726
490490007092,40.3227377,-111.6804449
490490007101,40.3317208,-111.6876455
490490007102,40.3288967,-111.6797014
490490102202,40.4264797,-111.7333053
490490103051,40.1091685,-111.5887811
490490104041,40.0889554,-111.6210583
490111261054,41.018666,-111.9366734
490111261052,41.015778,-111.924574
490111263042,40.9338481,-111.88518
490111264052,40.8436029,-111.8885375
490111264042,40.8393746,-111.9097916
490111263043,40.9449416,-111.886075
490111251043,41.111116,-111.9177659
490351113021,40.6137275,-111.7932872
490351110021,40.6282645,-111.8177657
490351119042,40.6716151,-111.8592716
490351003081,40.7939819,-111.9379657
490351128161,40.5171571,-111.8611354
490351129202,40.5958382,-111.9460394
490490008013,40.3082636,-111.7101468
490490009033,40.3063589,-111.6789959
490490011051,40.2862921,-111.7097521
490490011052,40.2862889,-111.7199388
490490011062,40.2935653,-111.7201116
490490011071,40.286149,-111.7001863
490490011072,40.2933262,-111.6992412
490490011082,40.2776183,-111.6907915
490490104052,40.0889803,-111.6008519
490490104071,40.0386706,-111.6937728
490490104072,40.05247,-111.6747438
490490104081,40.0542816,-111.6639235
490490104082,40.0502256,-111.6521549
490111259061,41.062405,-111.9248397
490111259054,41.071999,-111.9233153
490111261053,41.0256545,-111.9346664
490111255031,41.0926022,-112.0546445
490111255012,41.1071499,-112.0604064
490050014023,41.6322832,-111.8537736
490351117011,40.690662,-111.8856178
490351135121,40.6780423,-111.9231374
490351119051,40.6710464,-111.874757
490351135143,40.6711873,-111.9176211
490351128123,40.5620228,-111.8763292
490351140001,40.7671743,-111.8896608
490351142001,40.619469,-111.9250292
490351142002,40.5934477,-111.9224281
490490015012,40.2881976,-111.6438508
490490016023,40.2536688,-111.6463512
490490017012,40.257299,-111.6214978
490490017021,40.2372534,-111.6407322
490490017022,40.2410282,-111.6320649
490490018024,40.2393518,-111.644858
490490021022,40.248772,-111.6750451
490490104083,40.0398938,-111.6708193
490490104102,40.0188999,-111.7541522
490490104112,40.027724,-111.6138705
490490105051,39.984975,-111.7736967
490490105053,39.9780643,-111.783153
490170004001,37.9596643,-111.0922585
490351126111,40.5984597,-111.8673232
490351128053,40.5303937,-111.8577213
490351126114,40.6058061,-111.8578138
490351135144,40.6714032,-111.91042
490050010024,41.7316984,-111.8511695
490050010011,41.7184018,-111.8533378
490490107001,40.3996053,-111.7839898
490490107002,40.3874867,-111.7757684
490490107003,40.3870362,-111.788714
490050007021,41.7478851,-111.8101025
490351126171,40.5654783,-111.8343444
490351110023,40.6289249,-111.8044558
490351128051,40.539482,-111.8583228
490351119043,40.6675917,-111.8605342
490351128233,40.5316459,-111.8797216
490351128222,40.5463296,-111.8846219
490399722001,39.5914366,-111.6221404
490399725001,39.2802181,-111.5350329
490399722002,39.5352141,-111.5803453
490399723001,39.2371336,-111.8537615
490399725002,39.2498836,-111.6785238
490351128163,40.4947179,-111.8818808
490351129043,40.6346906,-111.9805916
490351129131,40.6193432,-111.9527531
490351027011,40.7541229,-111.9319106
490351129212,40.5874615,-111.9530024
490351130101,40.5672887,-111.952906
490490022041,40.2508821,-111.719841
490351042006,40.7441808,-111.8057323
490351129211,40.5842338,-111.9644462
490351129161,40.6019632,-111.9743176
490351126113,40.5984662,-111.8578699
490351130084,40.5733187,-111.9817658
490490022051,40.2377464,-111.7222899
490490022052,40.2402877,-111.7009948
490490022061,40.2289853,-111.6837974
490351011023,40.7713333,-111.8821147
490351131012,40.5968817,-111.9934323
490351028022,40.7374884,-111.928159
490351027022,40.7606012,-111.931364
490490022042,40.2461233,-111.7033612
490490027021,40.2203253,-111.6282028
490351130082,40.5677956,-111.9625173
490351130173,40.5112211,-111.9482622
490351003071,40.7889219,-111.945451
490490029011,40.1770608,-111.63274
490490029013,40.1523192,-111.619189
490490029014,40.1526648,-111.6326226
490490029021,40.1694777,-111.6142528
490490029022,40.1792135,-111.6145181
490490029023,40.1621091,-111.613853
490490102081,40.4551085,-111.7953397
490490102082,40.4475582,-111.7893359
490490102091,40.4526173,-111.7702764
490351139063,40.7073728,-112.10443
490351027021,40.7671695,-111.9326683
490351003082,40.7973077,-111.9405528
490351119061,40.6810333,-111.8827424
490490102092,40.4499197,-111.7574461
490490102093,40.4360658,-111.7693988
490490102094,40.4440203,-111.7718537
490490102101,40.4091461,-111.7553512
490490102102,40.4097499,-111.7662518
490399723003,39.1300537,-111.81253
490399725003,39.1808317,-111.5039098
490351135262,40.6419229,-112.0283405
490351119062,40.6842656,-111.879911
490351124041,40.6259926,-111.8926205
490351124042,40.6129002,-111.9006334
490351131081,40.5943024,-112.0154763
490351131082,40.5918144,-112.009984
490490102112,40.4888428,-111.7277764
490490102114,40.4626626,-111.7721339
490490102121,40.4614818,-111.8849145
490490102131,40.3989383,-111.7675646
490319601001,38.2376261,-112.2831725
490319601002,38.3504245,-112.0685432
490490030012,40.1808826,-111.6075727
490490030013,40.1795332,-111.6006642
490490030021,40.1751497,-111.5814491
490351129201,40.5841,-111.9434499
490351129133,40.6122453,-111.9535174
490351128181,40.4953328,-111.9014336
490351128231,40.5406017,-111.8765588
490490102103,40.3991608,-111.7258081
490490031031,40.1558669,-111.5882679
490490031032,40.1506896,-111.5904908
490490031041,40.161173,-111.5827245
490490031052,40.1637606,-111.6041638
490490031053,40.1589644,-111.6036345
490490031061,40.148177,-111.6064937
490351129163,40.6044899,-111.9782667
490559791001,38.4276025,-111.6154951
490050002021,41.8325692,-111.8267335
490050004032,41.7941147,-111.8555323
490050005022,41.7515582,-111.8498814
490490007061,40.3237395,-111.7268088
490490007062,40.322739,-111.7216714
490490007071,40.3293765,-111.7126313
490490008011,40.3082049,-111.720323
490490008012,40.3078504,-111.7025136
490490009011,40.3085341,-111.6965296
490490009013,40.3081449,-111.6896426
490490009031,40.3100508,-111.6790734
490490009032,40.3087797,-111.6667795
490490009041,40.3007526,-111.68128
490572013021,41.2120624,-111.9539639
490572013022,41.2082348,-111.9530685
490572013023,41.2121919,-111.9636689
490572014002,41.217726,-111.9340538
490572014003,41.2144467,-111.9431972
490572015001,41.2082083,-111.9439785
490572015002,41.2043038,-111.9373162
490572015003,41.19127,-111.9431971
490572015004,41.1876823,-111.9327719
490572016001,41.201928,-111.9552098
490572016002,41.2020664,-111.9511737
490572016003,41.191949,-111.9521873
490572016004,41.1944579,-111.9566567
490572017001,41.2064307,-111.9616209
490572017002,41.2011773,-111.9635431
490572018001,41.2029315,-111.9793795
490572018002,41.2029619,-111.9708853
490572020001,41.1809695,-111.9498296
490572102012,41.3146128,-111.9596861
490490009042,40.3008615,-111.6713747
490490032011,40.1213645,-111.6496095
490490032031,40.0992396,-111.6476145
490572102013,41.3136221,-111.952324
490572102032,41.3086302,-111.9592856
490572102031,41.3116035,-111.941537
490572102042,41.292718,-111.9567401
490572103042,41.3189044,-112.0213834
490490007032,40.3155686,-111.691078
490490025001,40.2315605,-111.6531883
490011001003,38.2794643,-112.6444689
490490032032,40.0974023,-111.6386129
490490032033,40.092322,-111.6343218
490490034011,40.0550392,-111.7041794
490439643083,40.6763428,-111.5040891
490011001001,38.3450604,-112.5833973
490011001002,38.2937363,-112.6280315
490011002001,38.3601337,-113.4015527
490011002002,38.2145997,-112.9213892
490490034031,40.040628,-111.7412411
490490034032,40.0345505,-111.7439705
490490034033,40.0255052,-111.7435223
490050004033,41.8046515,-111.8239487
490379782004,37.6255062,-109.4793885
490139406003,40.4990244,-110.1021015
490139406004,40.4138825,-110.3863278
490139406001,40.0500338,-110.0486045
490139406005,40.3710632,-110.2366969
490139403003,40.2802474,-110.469351
490139406002,40.2544594,-110.1765274
490439642013,40.6798732,-111.3493918
490439643062,40.7426143,-111.528404
490439643073,40.7103704,-111.5272944
490439641012,40.9757376,-111.5039579
490439643081,40.6920333,-111.5013406
490439643061,40.7852965,-111.4862651
490439643071,40.7026558,-111.5411283
490451307011,40.6238944,-112.2466612
490451308004,40.610411,-112.4711369
490451312001,40.5269177,-112.2774776
490451309002,40.540693,-112.3065773
490351011021,40.7705149,-111.8858657
490351042001,40.72564,-111.808103
490351128232,40.5406741,-111.8864751
490351128212,40.51243,-111.8400499
